"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","New Jersey","data","Past",2020-03-05,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.836281324486935,1
"2","New Jersey","data","Past",2020-03-05,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.836281324486935,1
"3","New Jersey","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.653552016271316,0.660756368765817
"4","New Jersey","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.653552016271316,0.660756368765817
"5","New Jersey","data","Past",2020-03-07,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.681675738084718,0.731058578630005
"6","New Jersey","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.681675738084718,0.731058578630005
"7","New Jersey","data","Past",2020-03-08,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.620257305104778,0.731058578630005
"8","New Jersey","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.620257305104778,0.731058578630005
"9","New Jersey","data","Past",2020-03-09,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.592800418029192,0.731058578630005
"10","New Jersey","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.592800418029192,0.731058578630005
"11","New Jersey","data","Past",2020-03-10,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.615352748607249,0.731058578630005
"12","New Jersey","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.615352748607249,0.731058578630005
"13","New Jersey","data","Past",2020-03-11,"daily_cases",NA,NA,NA,9,NA,NA,NA,NA,0.686414594564729,0.731058578630005
"14","New Jersey","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.686414594564729,0.731058578630005
"15","New Jersey","data","Past",2020-03-12,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.68957339549778,0.731058578630005
"16","New Jersey","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.68957339549778,0.731058578630005
"17","New Jersey","data","Past",2020-03-13,"daily_cases",NA,NA,NA,20,NA,NA,NA,NA,0.621815493689634,0.731058578630005
"18","New Jersey","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.621815493689634,0.731058578630005
"19","New Jersey","data","Past",2020-03-14,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.683092715298394,0.731058578630005
"20","New Jersey","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.683092715298394,0.731058578630005
"21","New Jersey","data","Past",2020-03-15,"daily_cases",NA,NA,NA,48,NA,NA,NA,NA,0.702952033497176,0.582570206462315
"22","New Jersey","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.702952033497176,0.582570206462315
"23","New Jersey","data","Past",2020-03-16,"daily_cases",NA,NA,NA,80,NA,NA,NA,NA,0.797141438658803,0.582570206462315
"24","New Jersey","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.797141438658803,0.582570206462315
"25","New Jersey","data","Past",2020-03-17,"daily_cases",NA,NA,NA,89,NA,NA,NA,NA,0.595783584984417,0.582570206462315
"26","New Jersey","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.595783584984417,0.582570206462315
"27","New Jersey","data","Past",2020-03-18,"daily_cases",NA,NA,NA,160,NA,NA,NA,NA,0.666520603543162,0.582570206462315
"28","New Jersey","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.666520603543162,0.582570206462315
"29","New Jersey","data","Past",2020-03-19,"daily_cases",NA,NA,NA,315,NA,NA,NA,NA,0.653764350389033,0.582570206462315
"30","New Jersey","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,4,NA,NA,NA,NA,0.653764350389033,0.582570206462315
"31","New Jersey","data","Past",2020-03-20,"daily_cases",NA,NA,NA,148,NA,NA,NA,NA,0.654092881617481,0.417429793537685
"32","New Jersey","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.654092881617481,0.417429793537685
"33","New Jersey","data","Past",2020-03-21,"daily_cases",NA,NA,NA,437,NA,NA,NA,NA,0.730886178538296,0.417429793537685
"34","New Jersey","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,5,NA,NA,NA,NA,0.730886178538296,0.417429793537685
"35","New Jersey","data","Past",2020-03-22,"daily_cases",NA,NA,NA,587,NA,NA,NA,NA,0.63258048381192,0.417429793537685
"36","New Jersey","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,4,NA,NA,NA,NA,0.63258048381192,0.417429793537685
"37","New Jersey","data","Past",2020-03-23,"daily_cases",NA,NA,NA,930,NA,NA,NA,NA,0.669330142750912,0.417429793537685
"38","New Jersey","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,7,NA,NA,NA,NA,0.669330142750912,0.417429793537685
"39","New Jersey","data","Past",2020-03-24,"daily_cases",NA,NA,NA,831,NA,NA,NA,NA,0.603295354078382,0.339243631234183
"40","New Jersey","data","Past",2020-03-24,"daily_deaths",NA,NA,NA,17,NA,NA,NA,NA,0.603295354078382,0.339243631234183
"41","New Jersey","data","Past",2020-03-25,"daily_cases",NA,NA,NA,727,NA,NA,NA,NA,0.526628503375875,0.268941421369995
"42","New Jersey","data","Past",2020-03-25,"daily_deaths",NA,NA,NA,18,NA,NA,NA,NA,0.526628503375875,0.268941421369995
"43","New Jersey","data","Past",2020-03-26,"daily_cases",NA,NA,NA,2474,NA,NA,NA,NA,0.573577161991253,0.268941421369995
"44","New Jersey","data","Past",2020-03-26,"daily_deaths",NA,NA,NA,19,NA,NA,NA,NA,0.573577161991253,0.268941421369995
"45","New Jersey","data","Past",2020-03-27,"daily_cases",NA,NA,NA,1949,NA,NA,NA,NA,0.758270782364123,0.208608527326045
"46","New Jersey","data","Past",2020-03-27,"daily_deaths",NA,NA,NA,27,NA,NA,NA,NA,0.758270782364123,0.208608527326045
