"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"41","Hawaii","linear_increase_sd","Past",2020-03-20,"cumulative_infections",489,493,523,586,595,636,657,679,NA,0.564455947483503,0.516123440054926
"42","Hawaii","linear_increase_sd","Past",2020-03-20,"deaths",0,0,0,1,1,1,1,1,10,0.564455947483503,0.516123440054926
"43","Hawaii","linear_increase_sd","Past",2020-03-21,"cases",7,7,8,9,9,9,10,10,42,0.56501490748186,0.45176339183712
"44","Hawaii","linear_increase_sd","Past",2020-03-21,"cumulative_infections",576,583,609,684,696,738,774,793,NA,0.56501490748186,0.45176339183712
"45","Hawaii","linear_increase_sd","Past",2020-03-21,"deaths",0,0,1,1,1,1,1,1,10,0.56501490748186,0.45176339183712
"46","Hawaii","linear_increase_sd","Past",2020-03-22,"cases",8,9,9,11,10,12,12,12,52,0.606541256726339,0.443787035842638
"47","Hawaii","linear_increase_sd","Past",2020-03-22,"cumulative_infections",663,682,698,787,800,857,897,911,NA,0.606541256726339,0.443787035842638
"48","Hawaii","linear_increase_sd","Past",2020-03-22,"deaths",0,0,1,1,1,1,1,1,11,0.606541256726339,0.443787035842638
"49","Hawaii","linear_increase_sd","Past",2020-03-23,"cases",10,10,11,13,13,14,15,15,65,0.575651714604734,0.412209540453606
"50","Hawaii","linear_increase_sd","Past",2020-03-23,"cumulative_infections",760,777,796,901,912,991,1035,1040,NA,0.575651714604734,0.412209540453606
"51","Hawaii","linear_increase_sd","Past",2020-03-23,"deaths",0,0,0,1,1,1,1,1,12,0.575651714604734,0.412209540453606
"52","Hawaii","linear_increase_sd","Past",2020-03-24,"cases",12,12,13,15,15,16,17,17,79,0.675701098312316,0.373757840006332
"53","Hawaii","linear_increase_sd","Past",2020-03-24,"cumulative_infections",852,871,901,1011,1019,1118,1160,1167,NA,0.675701098312316,0.373757840006332
"54","Hawaii","linear_increase_sd","Past",2020-03-24,"deaths",1,1,1,1,1,1,1,1,13,0.675701098312316,0.373757840006332
"55","Hawaii","linear_increase_sd","Past",2020-03-25,"cases",12,14,15,17,17,19,19,20,96,0.521264710951317,0.295052974941845
