"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Michigan","data","Past",2020-03-01,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,1
"Michigan","data","Past",2020-03-01,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Michigan","data","Past",2020-03-02,"daily_cases",NA,NA,NA,9,NA,NA,NA,NA,1,0.802107083961327
"Michigan","data","Past",2020-03-02,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.802107083961327
"Michigan","data","Past",2020-03-03,"daily_cases",NA,NA,NA,16,NA,NA,NA,NA,1,0.809223239966105
"Michigan","data","Past",2020-03-03,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.809223239966105
"Michigan","data","Past",2020-03-04,"daily_cases",NA,NA,NA,18,NA,NA,NA,NA,1,0.813230971060609
"Michigan","data","Past",2020-03-04,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.813230971060609
"Michigan","data","Past",2020-03-05,"daily_cases",NA,NA,NA,20,NA,NA,NA,NA,1,0.814434374773581
"Michigan","data","Past",2020-03-05,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.814434374773581
"Michigan","data","Past",2020-03-06,"daily_cases",NA,NA,NA,26,NA,NA,NA,NA,0.991542153426992,0.813035157591216
"Michigan","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.991542153426992,0.813035157591216
"Michigan","data","Past",2020-03-07,"daily_cases",NA,NA,NA,30,NA,NA,NA,NA,0.980512861086727,0.809150909856417
"Michigan","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.980512861086727,0.809150909856417
"Michigan","data","Past",2020-03-08,"daily_cases",NA,NA,NA,40,NA,NA,NA,NA,0.96687948030245,0.80283142995073
"Michigan","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.96687948030245,0.80283142995073
"Michigan","data","Past",2020-03-09,"daily_cases",NA,NA,NA,86,NA,NA,NA,NA,0.950487775839942,0.794073726520189
"Michigan","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.950487775839942,0.794073726520189
"Michigan","data","Past",2020-03-10,"daily_cases",NA,NA,NA,104,NA,NA,NA,NA,0.931278972410886,0.782836620580533
"Michigan","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.931278972410886,0.782836620580533
"Michigan","data","Past",2020-03-11,"daily_cases",NA,NA,NA,139,NA,NA,NA,NA,0.909331517756665,0.769055907636008
"Michigan","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.909331517756665,0.769055907636008
"Michigan","data","Past",2020-03-12,"daily_cases",NA,NA,NA,205,NA,NA,NA,NA,0.885177291791564,0.75266088942208
"Michigan","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.885177291791564,0.75266088942208
"Michigan","data","Past",2020-03-13,"daily_cases",NA,NA,NA,243,NA,NA,NA,NA,0.859613772142618,0.733592748865563
"Michigan","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.859613772142618,0.733592748865563
"Michigan","data","Past",2020-03-14,"daily_cases",NA,NA,NA,251,NA,NA,NA,NA,0.83378892456494,0.711824702816736
"Michigan","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.83378892456494,0.711824702816736
"Michigan","data","Past",2020-03-15,"daily_cases",NA,NA,NA,284,NA,NA,NA,NA,0.807969072283087,0.687383128036754
"Michigan","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.807969072283087,0.687383128036754
"Michigan","data","Past",2020-03-16,"daily_cases",NA,NA,NA,453,NA,NA,NA,NA,0.782061358426079,0.660386522139287
"Michigan","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.782061358426079,0.660386522139287
