"location","sim_type","period","date","variable","var_type","value"
"Montana","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",94
"Montana","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",12
"Montana","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",95
"Montana","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",14
"Montana","linear_increase_sd","Past",2020-03-26,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-26,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-27,"daily_all_infections","lower_95",92
"Montana","linear_increase_sd","Past",2020-03-27,"daily_cases","lower_95",16
"Montana","linear_increase_sd","Past",2020-03-27,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-27,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-03-28,"daily_all_infections","lower_95",86
"Montana","linear_increase_sd","Past",2020-03-28,"daily_cases","lower_95",16
"Montana","linear_increase_sd","Past",2020-03-28,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-28,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-03-29,"daily_all_infections","lower_95",79
"Montana","linear_increase_sd","Past",2020-03-29,"daily_cases","lower_95",19
"Montana","linear_increase_sd","Past",2020-03-29,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-29,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-30,"daily_all_infections","lower_95",71
"Montana","linear_increase_sd","Past",2020-03-30,"daily_cases","lower_95",19
"Montana","linear_increase_sd","Past",2020-03-30,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-30,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-03-31,"daily_all_infections","lower_95",64
"Montana","linear_increase_sd","Past",2020-03-31,"daily_cases","lower_95",20
"Montana","linear_increase_sd","Past",2020-03-31,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-03-31,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-01,"daily_all_infections","lower_95",59
"Montana","linear_increase_sd","Past",2020-04-01,"daily_cases","lower_95",20
"Montana","linear_increase_sd","Past",2020-04-01,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-01,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-02,"daily_all_infections","lower_95",51
"Montana","linear_increase_sd","Past",2020-04-02,"daily_cases","lower_95",19
"Montana","linear_increase_sd","Past",2020-04-02,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-02,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-03,"daily_all_infections","lower_95",45
"Montana","linear_increase_sd","Past",2020-04-03,"daily_cases","lower_95",19
"Montana","linear_increase_sd","Past",2020-04-03,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-03,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-04,"daily_all_infections","lower_95",40
"Montana","linear_increase_sd","Past",2020-04-04,"daily_cases","lower_95",18
"Montana","linear_increase_sd","Past",2020-04-04,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-04,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-05,"daily_all_infections","lower_95",34
"Montana","linear_increase_sd","Past",2020-04-05,"daily_cases","lower_95",17
"Montana","linear_increase_sd","Past",2020-04-05,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-05,"daily_hosps","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-06,"daily_all_infections","lower_95",31
"Montana","linear_increase_sd","Past",2020-04-06,"daily_cases","lower_95",16
"Montana","linear_increase_sd","Past",2020-04-06,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-06,"daily_hosps","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-07,"daily_all_infections","lower_95",27
"Montana","linear_increase_sd","Past",2020-04-07,"daily_cases","lower_95",16
"Montana","linear_increase_sd","Past",2020-04-07,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-07,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-08,"daily_all_infections","lower_95",23
"Montana","linear_increase_sd","Past",2020-04-08,"daily_cases","lower_95",14
"Montana","linear_increase_sd","Past",2020-04-08,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-08,"daily_hosps","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-09,"daily_all_infections","lower_95",21
"Montana","linear_increase_sd","Past",2020-04-09,"daily_cases","lower_95",13
"Montana","linear_increase_sd","Past",2020-04-09,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-09,"daily_hosps","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-10,"daily_all_infections","lower_95",18
"Montana","linear_increase_sd","Past",2020-04-10,"daily_cases","lower_95",11
"Montana","linear_increase_sd","Past",2020-04-10,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-10,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-11,"daily_all_infections","lower_95",15
"Montana","linear_increase_sd","Past",2020-04-11,"daily_cases","lower_95",10
"Montana","linear_increase_sd","Past",2020-04-11,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-11,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-12,"daily_all_infections","lower_95",14
"Montana","linear_increase_sd","Past",2020-04-12,"daily_cases","lower_95",9
"Montana","linear_increase_sd","Past",2020-04-12,"daily_deaths","lower_95",1
