"location","sim_type","period","date","variable","var_type","value"
"New Mexico","linear_increase_sd","Past",2020-04-22,"daily_hosps","mean_value",14
"New Mexico","linear_increase_sd",NA,2020-04-22,"latent_trend","mean_value",0.751182561283931
"New Mexico","linear_increase_sd",NA,2020-04-22,"mobility_trend","mean_value",0.618367977443636
"New Mexico","linear_increase_sd","Past",2020-04-23,"daily_all_infections","mean_value",513
"New Mexico","linear_increase_sd","Past",2020-04-23,"daily_cases","mean_value",136
"New Mexico","linear_increase_sd","Past",2020-04-23,"daily_deaths","mean_value",6
"New Mexico","linear_increase_sd","Past",2020-04-23,"daily_hosps","mean_value",14
"New Mexico","linear_increase_sd",NA,2020-04-23,"latent_trend","mean_value",0.745078796419092
"New Mexico","linear_increase_sd",NA,2020-04-23,"mobility_trend","mean_value",0.618733017566025
"New Mexico","linear_increase_sd","Past",2020-04-24,"daily_all_infections","mean_value",517
"New Mexico","linear_increase_sd","Past",2020-04-24,"daily_cases","mean_value",139
"New Mexico","linear_increase_sd","Past",2020-04-24,"daily_deaths","mean_value",6
"New Mexico","linear_increase_sd","Past",2020-04-24,"daily_hosps","mean_value",15
"New Mexico","linear_increase_sd",NA,2020-04-24,"latent_trend","mean_value",0.736186841065766
"New Mexico","linear_increase_sd",NA,2020-04-24,"mobility_trend","mean_value",0.61993128697021
"New Mexico","linear_increase_sd","Past",2020-04-25,"daily_all_infections","mean_value",522
"New Mexico","linear_increase_sd","Past",2020-04-25,"daily_cases","mean_value",140
"New Mexico","linear_increase_sd","Past",2020-04-25,"daily_deaths","mean_value",6
"New Mexico","linear_increase_sd","Past",2020-04-25,"daily_hosps","mean_value",15
"New Mexico","linear_increase_sd",NA,2020-04-25,"latent_trend","mean_value",0.724654663895358
"New Mexico","linear_increase_sd",NA,2020-04-25,"mobility_trend","mean_value",0.622369611923099
"New Mexico","linear_increase_sd","Past",2020-04-26,"daily_all_infections","mean_value",525
"New Mexico","linear_increase_sd","Past",2020-04-26,"daily_cases","mean_value",145
"New Mexico","linear_increase_sd","Past",2020-04-26,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-04-26,"daily_hosps","mean_value",16
"New Mexico","linear_increase_sd",NA,2020-04-26,"latent_trend","mean_value",0.710627231008169
"New Mexico","linear_increase_sd",NA,2020-04-26,"mobility_trend","mean_value",0.626094250677366
"New Mexico","linear_increase_sd","Past",2020-04-27,"daily_all_infections","mean_value",527
"New Mexico","linear_increase_sd","Past",2020-04-27,"daily_cases","mean_value",151
"New Mexico","linear_increase_sd","Past",2020-04-27,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-04-27,"daily_hosps","mean_value",16
"New Mexico","linear_increase_sd",NA,2020-04-27,"latent_trend","mean_value",0.69426820974422
"New Mexico","linear_increase_sd",NA,2020-04-27,"mobility_trend","mean_value",0.630968615439419
"New Mexico","linear_increase_sd","Past",2020-04-28,"daily_all_infections","mean_value",530
"New Mexico","linear_increase_sd","Past",2020-04-28,"daily_cases","mean_value",151
"New Mexico","linear_increase_sd","Past",2020-04-28,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-04-28,"daily_hosps","mean_value",17
"New Mexico","linear_increase_sd",NA,2020-04-28,"latent_trend","mean_value",0.675778964190394
"New Mexico","linear_increase_sd",NA,2020-04-28,"mobility_trend","mean_value",0.636485302244816
"New Mexico","linear_increase_sd","Past",2020-04-29,"daily_all_infections","mean_value",529
"New Mexico","linear_increase_sd","Past",2020-04-29,"daily_cases","mean_value",153
"New Mexico","linear_increase_sd","Past",2020-04-29,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-04-29,"daily_hosps","mean_value",17
"New Mexico","linear_increase_sd",NA,2020-04-29,"latent_trend","mean_value",0.655413546685397
"New Mexico","linear_increase_sd",NA,2020-04-29,"mobility_trend","mean_value",0.642188467106055
"New Mexico","linear_increase_sd","Past",2020-04-30,"daily_all_infections","mean_value",525
"New Mexico","linear_increase_sd","Past",2020-04-30,"daily_cases","mean_value",152
"New Mexico","linear_increase_sd","Past",2020-04-30,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-04-30,"daily_hosps","mean_value",17
"New Mexico","linear_increase_sd",NA,2020-04-30,"latent_trend","mean_value",0.633488168649715
"New Mexico","linear_increase_sd",NA,2020-04-30,"mobility_trend","mean_value",0.648199322114232
"New Mexico","linear_increase_sd","Past",2020-05-01,"daily_all_infections","mean_value",521
"New Mexico","linear_increase_sd","Past",2020-05-01,"daily_cases","mean_value",153
"New Mexico","linear_increase_sd","Past",2020-05-01,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-05-01,"daily_hosps","mean_value",18
"New Mexico","linear_increase_sd",NA,2020-05-01,"latent_trend","mean_value",0.610383802512543
"New Mexico","linear_increase_sd",NA,2020-05-01,"mobility_trend","mean_value",0.654866256657585
"New Mexico","linear_increase_sd","Past",2020-05-02,"daily_all_infections","mean_value",512
"New Mexico","linear_increase_sd","Past",2020-05-02,"daily_cases","mean_value",156
"New Mexico","linear_increase_sd","Past",2020-05-02,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-02,"daily_hosps","mean_value",18
"New Mexico","linear_increase_sd",NA,2020-05-02,"latent_trend","mean_value",0.586541211643766
"New Mexico","linear_increase_sd",NA,2020-05-02,"mobility_trend","mean_value",0.662758988005924
"New Mexico","linear_increase_sd","Past",2020-05-03,"daily_all_infections","mean_value",506
"New Mexico","linear_increase_sd","Past",2020-05-03,"daily_cases","mean_value",162
"New Mexico","linear_increase_sd","Past",2020-05-03,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-03,"daily_hosps","mean_value",18
"New Mexico","linear_increase_sd",NA,2020-05-03,"latent_trend","mean_value",0.562448769033479
"New Mexico","linear_increase_sd",NA,2020-05-03,"mobility_trend","mean_value",0.672088845793001
"New Mexico","linear_increase_sd","Past",2020-05-04,"daily_all_infections","mean_value",497
"New Mexico","linear_increase_sd","Past",2020-05-04,"daily_cases","mean_value",159
"New Mexico","linear_increase_sd","Past",2020-05-04,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-04,"daily_hosps","mean_value",18
"New Mexico","linear_increase_sd",NA,2020-05-04,"latent_trend","mean_value",0.538623871194634
"New Mexico","linear_increase_sd",NA,2020-05-04,"mobility_trend","mean_value",0.682807240586294
"New Mexico","linear_increase_sd","Past",2020-05-05,"daily_all_infections","mean_value",486
"New Mexico","linear_increase_sd","Past",2020-05-05,"daily_cases","mean_value",159
"New Mexico","linear_increase_sd","Past",2020-05-05,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-05,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-05,"latent_trend","mean_value",0.515522029920849
"New Mexico","linear_increase_sd",NA,2020-05-05,"mobility_trend","mean_value",0.694267207601714
"New Mexico","linear_increase_sd","Past",2020-05-06,"daily_all_infections","mean_value",475
"New Mexico","linear_increase_sd","Past",2020-05-06,"daily_cases","mean_value",160
"New Mexico","linear_increase_sd","Past",2020-05-06,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-06,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-06,"latent_trend","mean_value",0.493462272644396
"New Mexico","linear_increase_sd",NA,2020-05-06,"mobility_trend","mean_value",0.705770217896338
"New Mexico","linear_increase_sd","Past",2020-05-07,"daily_all_infections","mean_value",462
"New Mexico","linear_increase_sd","Past",2020-05-07,"daily_cases","mean_value",161
"New Mexico","linear_increase_sd","Past",2020-05-07,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-07,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-07,"latent_trend","mean_value",0.472727153242307
"New Mexico","linear_increase_sd",NA,2020-05-07,"mobility_trend","mean_value",0.717009861243447
"New Mexico","linear_increase_sd","Past",2020-05-08,"daily_all_infections","mean_value",449
"New Mexico","linear_increase_sd","Past",2020-05-08,"daily_cases","mean_value",159
"New Mexico","linear_increase_sd","Past",2020-05-08,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-08,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-08,"latent_trend","mean_value",0.453570081164211
"New Mexico","linear_increase_sd",NA,2020-05-08,"mobility_trend","mean_value",0.727826906448122
"New Mexico","linear_increase_sd","Past",2020-05-09,"daily_all_infections","mean_value",435
"New Mexico","linear_increase_sd","Past",2020-05-09,"daily_cases","mean_value",156
"New Mexico","linear_increase_sd","Past",2020-05-09,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-09,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-09,"latent_trend","mean_value",0.436213425554896
"New Mexico","linear_increase_sd",NA,2020-05-09,"mobility_trend","mean_value",0.738258719726427
"New Mexico","linear_increase_sd","Past",2020-05-10,"daily_all_infections","mean_value",419
"New Mexico","linear_increase_sd","Past",2020-05-10,"daily_cases","mean_value",154
"New Mexico","linear_increase_sd","Past",2020-05-10,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-10,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-10,"latent_trend","mean_value",0.420849864179216
"New Mexico","linear_increase_sd",NA,2020-05-10,"mobility_trend","mean_value",0.748407910264492
"New Mexico","linear_increase_sd","Past",2020-05-11,"daily_all_infections","mean_value",403
"New Mexico","linear_increase_sd","Past",2020-05-11,"daily_cases","mean_value",153
"New Mexico","linear_increase_sd","Past",2020-05-11,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-11,"daily_hosps","mean_value",20
"New Mexico","linear_increase_sd",NA,2020-05-11,"latent_trend","mean_value",0.407646578657418
"New Mexico","linear_increase_sd",NA,2020-05-11,"mobility_trend","mean_value",0.758441461717713
"New Mexico","linear_increase_sd","Past",2020-05-12,"daily_all_infections","mean_value",388
"New Mexico","linear_increase_sd","Past",2020-05-12,"daily_cases","mean_value",150
"New Mexico","linear_increase_sd","Past",2020-05-12,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-12,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-12,"latent_trend","mean_value",0.39675170171252
"New Mexico","linear_increase_sd",NA,2020-05-12,"mobility_trend","mean_value",0.76848361772152
"New Mexico","linear_increase_sd","Past",2020-05-13,"daily_all_infections","mean_value",374
"New Mexico","linear_increase_sd","Past",2020-05-13,"daily_cases","mean_value",145
"New Mexico","linear_increase_sd","Past",2020-05-13,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-13,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-13,"latent_trend","mean_value",0.388302338090685
"New Mexico","linear_increase_sd",NA,2020-05-13,"mobility_trend","mean_value",0.778471102373024
"New Mexico","linear_increase_sd","Past",2020-05-14,"daily_all_infections","mean_value",362
"New Mexico","linear_increase_sd","Past",2020-05-14,"daily_cases","mean_value",140
"New Mexico","linear_increase_sd","Past",2020-05-14,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-14,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-14,"latent_trend","mean_value",0.382433477503325
"New Mexico","linear_increase_sd",NA,2020-05-14,"mobility_trend","mean_value",0.788473066175288
"New Mexico","linear_increase_sd","Past",2020-05-15,"daily_all_infections","mean_value",350
"New Mexico","linear_increase_sd","Past",2020-05-15,"daily_cases","mean_value",137
"New Mexico","linear_increase_sd","Past",2020-05-15,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-15,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-15,"latent_trend","mean_value",0.379287147532922
"New Mexico","linear_increase_sd",NA,2020-05-15,"mobility_trend","mean_value",0.798604490283494
"New Mexico","linear_increase_sd","Past",2020-05-16,"daily_all_infections","mean_value",343
"New Mexico","linear_increase_sd","Past",2020-05-16,"daily_cases","mean_value",132
"New Mexico","linear_increase_sd","Past",2020-05-16,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-16,"daily_hosps","mean_value",19
"New Mexico","linear_increase_sd",NA,2020-05-16,"latent_trend","mean_value",0.37902116218801
"New Mexico","linear_increase_sd",NA,2020-05-16,"mobility_trend","mean_value",0.808972418418059
"New Mexico","linear_increase_sd","Past",2020-05-17,"daily_all_infections","mean_value",336
"New Mexico","linear_increase_sd","Past",2020-05-17,"daily_cases","mean_value",133
"New Mexico","linear_increase_sd","Past",2020-05-17,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-17,"daily_hosps","mean_value",18
"New Mexico","linear_increase_sd",NA,2020-05-17,"latent_trend","mean_value",0.38181675225047
"New Mexico","linear_increase_sd",NA,2020-05-17,"mobility_trend","mean_value",0.819663746627984
"New Mexico","linear_increase_sd","Past",2020-05-18,"daily_all_infections","mean_value",332
"New Mexico","linear_increase_sd","Past",2020-05-18,"daily_cases","mean_value",127
"New Mexico","linear_increase_sd","Past",2020-05-18,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-18,"daily_hosps","mean_value",18
"New Mexico","linear_increase_sd",NA,2020-05-18,"latent_trend","mean_value",0.387884163950909
"New Mexico","linear_increase_sd",NA,2020-05-18,"mobility_trend","mean_value",0.830692717711368
"New Mexico","linear_increase_sd","Past",2020-05-19,"daily_all_infections","mean_value",331
