"location","sim_type","period","date","variable","var_type","value"
"California","linear_increase_sd","Past",2020-04-02,"daily_deaths","lower_95",13
"California","linear_increase_sd","Past",2020-04-02,"daily_hosps","lower_95",86
"California","linear_increase_sd","Past",2020-04-03,"daily_all_infections","lower_95",6378
"California","linear_increase_sd","Past",2020-04-03,"daily_cases","lower_95",1332
"California","linear_increase_sd","Past",2020-04-03,"daily_deaths","lower_95",15
"California","linear_increase_sd","Past",2020-04-03,"daily_hosps","lower_95",98
"California","linear_increase_sd","Past",2020-04-04,"daily_all_infections","lower_95",6313
"California","linear_increase_sd","Past",2020-04-04,"daily_cases","lower_95",1338
"California","linear_increase_sd","Past",2020-04-04,"daily_deaths","lower_95",18
"California","linear_increase_sd","Past",2020-04-04,"daily_hosps","lower_95",110
"California","linear_increase_sd","Past",2020-04-05,"daily_all_infections","lower_95",6318
"California","linear_increase_sd","Past",2020-04-05,"daily_cases","lower_95",1458
"California","linear_increase_sd","Past",2020-04-05,"daily_deaths","lower_95",22
"California","linear_increase_sd","Past",2020-04-05,"daily_hosps","lower_95",121
"California","linear_increase_sd","Past",2020-04-06,"daily_all_infections","lower_95",6618
"California","linear_increase_sd","Past",2020-04-06,"daily_cases","lower_95",1556
"California","linear_increase_sd","Past",2020-04-06,"daily_deaths","lower_95",25
"California","linear_increase_sd","Past",2020-04-06,"daily_hosps","lower_95",131
"California","linear_increase_sd","Past",2020-04-07,"daily_all_infections","lower_95",5909
"California","linear_increase_sd","Past",2020-04-07,"daily_cases","lower_95",1502
"California","linear_increase_sd","Past",2020-04-07,"daily_deaths","lower_95",28
"California","linear_increase_sd","Past",2020-04-07,"daily_hosps","lower_95",142
"California","linear_increase_sd","Past",2020-04-08,"daily_all_infections","lower_95",6243
"California","linear_increase_sd","Past",2020-04-08,"daily_cases","lower_95",1573
"California","linear_increase_sd","Past",2020-04-08,"daily_deaths","lower_95",33
"California","linear_increase_sd","Past",2020-04-08,"daily_hosps","lower_95",154
"California","linear_increase_sd","Past",2020-04-09,"daily_all_infections","lower_95",5984
"California","linear_increase_sd","Past",2020-04-09,"daily_cases","lower_95",1606
"California","linear_increase_sd","Past",2020-04-09,"daily_deaths","lower_95",35
"California","linear_increase_sd","Past",2020-04-09,"daily_hosps","lower_95",161
"California","linear_increase_sd","Past",2020-04-10,"daily_all_infections","lower_95",5527
"California","linear_increase_sd","Past",2020-04-10,"daily_cases","lower_95",1679
"California","linear_increase_sd","Past",2020-04-10,"daily_deaths","lower_95",39
"California","linear_increase_sd","Past",2020-04-10,"daily_hosps","lower_95",168
"California","linear_increase_sd","Past",2020-04-11,"daily_all_infections","lower_95",5442
"California","linear_increase_sd","Past",2020-04-11,"daily_cases","lower_95",1583
"California","linear_increase_sd","Past",2020-04-11,"daily_deaths","lower_95",39
"California","linear_increase_sd","Past",2020-04-11,"daily_hosps","lower_95",174
"California","linear_increase_sd","Past",2020-04-12,"daily_all_infections","lower_95",5349
"California","linear_increase_sd","Past",2020-04-12,"daily_cases","lower_95",1623
"California","linear_increase_sd","Past",2020-04-12,"daily_deaths","lower_95",47
"California","linear_increase_sd","Past",2020-04-12,"daily_hosps","lower_95",180
"California","linear_increase_sd","Past",2020-04-13,"daily_all_infections","lower_95",5688
"California","linear_increase_sd","Past",2020-04-13,"daily_cases","lower_95",1624
"California","linear_increase_sd","Past",2020-04-13,"daily_deaths","lower_95",50
"California","linear_increase_sd","Past",2020-04-13,"daily_hosps","lower_95",187
"California","linear_increase_sd","Past",2020-04-14,"daily_all_infections","lower_95",5342
"California","linear_increase_sd","Past",2020-04-14,"daily_cases","lower_95",1632
"California","linear_increase_sd","Past",2020-04-14,"daily_deaths","lower_95",54
"California","linear_increase_sd","Past",2020-04-14,"daily_hosps","lower_95",187
"California","linear_increase_sd","Past",2020-04-15,"daily_all_infections","lower_95",4955
"California","linear_increase_sd","Past",2020-04-15,"daily_cases","lower_95",1560
"California","linear_increase_sd","Past",2020-04-15,"daily_deaths","lower_95",54
"California","linear_increase_sd","Past",2020-04-15,"daily_hosps","lower_95",192
"California","linear_increase_sd","Past",2020-04-16,"daily_all_infections","lower_95",5172
"California","linear_increase_sd","Past",2020-04-16,"daily_cases","lower_95",1504
"California","linear_increase_sd","Past",2020-04-16,"daily_deaths","lower_95",57
"California","linear_increase_sd","Past",2020-04-16,"daily_hosps","lower_95",191
"California","linear_increase_sd","Past",2020-04-17,"daily_all_infections","lower_95",5225
"California","linear_increase_sd","Past",2020-04-17,"daily_cases","lower_95",1564
"California","linear_increase_sd","Past",2020-04-17,"daily_deaths","lower_95",61
"California","linear_increase_sd","Past",2020-04-17,"daily_hosps","lower_95",190
"California","linear_increase_sd","Past",2020-04-18,"daily_all_infections","lower_95",4825
"California","linear_increase_sd","Past",2020-04-18,"daily_cases","lower_95",1509
"California","linear_increase_sd","Past",2020-04-18,"daily_deaths","lower_95",61
"California","linear_increase_sd","Past",2020-04-18,"daily_hosps","lower_95",189
"California","linear_increase_sd","Past",2020-04-19,"daily_all_infections","lower_95",5057
"California","linear_increase_sd","Past",2020-04-19,"daily_cases","lower_95",1515
"California","linear_increase_sd","Past",2020-04-19,"daily_deaths","lower_95",64
"California","linear_increase_sd","Past",2020-04-19,"daily_hosps","lower_95",191
"California","linear_increase_sd","Past",2020-04-20,"daily_all_infections","lower_95",5358
"California","linear_increase_sd","Past",2020-04-20,"daily_cases","lower_95",1554
"California","linear_increase_sd","Past",2020-04-20,"daily_deaths","lower_95",70
"California","linear_increase_sd","Past",2020-04-20,"daily_hosps","lower_95",184
"California","linear_increase_sd","Past",2020-04-21,"daily_all_infections","lower_95",4814
"California","linear_increase_sd","Past",2020-04-21,"daily_cases","lower_95",1482
"California","linear_increase_sd","Past",2020-04-21,"daily_deaths","lower_95",74
"California","linear_increase_sd","Past",2020-04-21,"daily_hosps","lower_95",186
"California","linear_increase_sd","Past",2020-04-22,"daily_all_infections","lower_95",4886
