"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Delaware","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.987684388375966,1
"Delaware","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.987684388375966,1
"Delaware","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.978452926436998,0.901390009487009
"Delaware","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.978452926436998,0.901390009487009
"Delaware","data","Past",2020-03-08,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.96741157422798,0.902509378007396
"Delaware","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.96741157422798,0.902509378007396
"Delaware","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.954262255271085,0.898378501424059
"Delaware","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.954262255271085,0.898378501424059
"Delaware","data","Past",2020-03-10,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.938903591680927,0.889176292659284
"Delaware","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.938903591680927,0.889176292659284
"Delaware","data","Past",2020-03-11,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.921351415386606,0.874607585524249
"Delaware","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.921351415386606,0.874607585524249
"Delaware","data","Past",2020-03-12,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.901893698982738,0.854096959973022
"Delaware","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.901893698982738,0.854096959973022
"Delaware","data","Past",2020-03-13,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.880985543413642,0.827002349738297
"Delaware","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.880985543413642,0.827002349738297
"Delaware","data","Past",2020-03-14,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.859334750364747,0.792893770633885
"Delaware","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.859334750364747,0.792893770633885
"Delaware","data","Past",2020-03-15,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.83717352673605,0.751893207386174
"Delaware","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.83717352673605,0.751893207386174
"Delaware","data","Past",2020-03-16,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.814526905807888,0.704997693878558
"Delaware","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.814526905807888,0.704997693878558
"Delaware","data","Past",2020-03-17,"daily_cases",NA,NA,NA,8,NA,NA,NA,NA,0.791165914350704,0.654241350504619
"Delaware","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.791165914350704,0.654241350504619
"Delaware","data","Past",2020-03-18,"daily_cases",NA,NA,NA,9,NA,NA,NA,NA,0.766938843171766,0.602563029187495
"Delaware","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.766938843171766,0.602563029187495
"Delaware","data","Past",2020-03-19,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.742257045735518,0.553376354488535
"Delaware","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.742257045735518,0.553376354488535
"Delaware","data","Past",2020-03-20,"daily_cases",NA,NA,NA,8,NA,NA,NA,NA,0.717734404996157,0.510019335513008
"Delaware","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.717734404996157,0.510019335513008
"Delaware","data","Past",2020-03-21,"daily_cases",NA,NA,NA,7,NA,NA,NA,NA,0.694231859209713,0.47532958086398
"Delaware","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.694231859209713,0.47532958086398
"Delaware","data","Past",2020-03-22,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.672581552173739,0.45049905514113
"Delaware","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.672581552173739,0.45049905514113
"Delaware","data","Past",2020-03-23,"daily_cases",NA,NA,NA,12,NA,NA,NA,NA,0.653151016356199,0.434500175659095
"Delaware","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.653151016356199,0.434500175659095
"Delaware","data","Past",2020-03-24,"daily_cases",NA,NA,NA,23,NA,NA,NA,NA,0.635807713165706,0.426041919093717
"Delaware","data","Past",2020-03-24,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.635807713165706,0.426041919093717
"Delaware","data","Past",2020-03-25,"daily_cases",NA,NA,NA,24,NA,NA,NA,NA,0.620353283574006,0.423884085171647
"Delaware","data","Past",2020-03-25,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.620353283574006,0.423884085171647
"Delaware","data","Past",2020-03-26,"daily_cases",NA,NA,NA,15,NA,NA,NA,NA,0.606735599580763,0.426857609406076
"Delaware","data","Past",2020-03-26,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.606735599580763,0.426857609406076
"Delaware","data","Past",2020-03-27,"daily_cases",NA,NA,NA,33,NA,NA,NA,NA,0.595010401722288,0.433839601227523
"Delaware","data","Past",2020-03-27,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.595010401722288,0.433839601227523
"Delaware","data","Past",2020-03-28,"daily_cases",NA,NA,NA,51,NA,NA,NA,NA,0.585518673653543,0.443718335837033
"Delaware","data","Past",2020-03-28,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.585518673653543,0.443718335837033
"Delaware","data","Past",2020-03-29,"daily_cases",NA,NA,NA,18,NA,NA,NA,NA,0.578478921330811,0.45536668346462
"Delaware","data","Past",2020-03-29,"daily_deaths",NA,NA,NA,3,NA,NA,NA,NA,0.578478921330811,0.45536668346462
"Delaware","data","Past",2020-03-30,"daily_cases",NA,NA,NA,32,NA,NA,NA,NA,0.573334496797007,0.467631110687612
"Delaware","data","Past",2020-03-30,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.573334496797007,0.467631110687612
"Delaware","data","Past",2020-03-31,"daily_cases",NA,NA,NA,55,NA,NA,NA,NA,0.569361141220041,0.47933539389255
"Delaware","data","Past",2020-03-31,"daily_deaths",NA,NA,NA,4,NA,NA,NA,NA,0.569361141220041,0.47933539389255
"Delaware","data","Past",2020-04-01,"daily_cases",NA,NA,NA,49,NA,NA,NA,NA,0.565939306181179,0.48929286727639
"Delaware","data","Past",2020-04-01,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.565939306181179,0.48929286727639
"Delaware","data","Past",2020-04-02,"daily_cases",NA,NA,NA,25,NA,NA,NA,NA,0.562574191744684,0.496318841513862
"Delaware","data","Past",2020-04-02,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.562574191744684,0.496318841513862
"Delaware","data","Past",2020-04-03,"daily_cases",NA,NA,NA,57,NA,NA,NA,NA,0.55924999338389,0.499236406303735
"Delaware","data","Past",2020-04-03,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.55924999338389,0.499236406303735
