"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"New York","data","Past",2020-03-04,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.974953386166857,1
"New York","data","Past",2020-03-04,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.974953386166857,1
"New York","data","Past",2020-03-05,"daily_cases",NA,NA,NA,16,NA,NA,NA,NA,0.967797187551907,0.178521905857526
"New York","data","Past",2020-03-05,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.967797187551907,0.178521905857526
"New York","data","Past",2020-03-06,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.95883083865804,0.155258258030366
"New York","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.95883083865804,0.155258258030366
"New York","data","Past",2020-03-07,"daily_cases",NA,NA,NA,43,NA,NA,NA,NA,0.947717200626192,0.139044953140522
"New York","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.947717200626192,0.139044953140522
"New York","data","Past",2020-03-08,"daily_cases",NA,NA,NA,29,NA,NA,NA,NA,0.934229146822823,0.127965136509618
"New York","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.934229146822823,0.127965136509618
"New York","data","Past",2020-03-09,"daily_cases",NA,NA,NA,37,NA,NA,NA,NA,0.918159247075932,0.120660913388893
"New York","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.918159247075932,0.120660913388893
"New York","data","Past",2020-03-10,"daily_cases",NA,NA,NA,31,NA,NA,NA,NA,0.899268844834142,0.116155115102313
"New York","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.899268844834142,0.116155115102313
"New York","data","Past",2020-03-11,"daily_cases",NA,NA,NA,43,NA,NA,NA,NA,0.877395603418736,0.113714980806873
"New York","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.877395603418736,0.113714980806873
"New York","data","Past",2020-03-12,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.852713692021016,0.112753671570173
"New York","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.852713692021016,0.112753671570173
"New York","data","Past",2020-03-13,"daily_cases",NA,NA,NA,205,NA,NA,NA,NA,0.825590258468263,0.112761208436388
"New York","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.825590258468263,0.112761208436388
"New York","data","Past",2020-03-14,"daily_cases",NA,NA,NA,103,NA,NA,NA,NA,0.796730790303088,0.113258256310286
"New York","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.796730790303088,0.113258256310286
"New York","data","Past",2020-03-15,"daily_cases",NA,NA,NA,205,NA,NA,NA,NA,0.766561351402218,0.113769074550424
"New York","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.766561351402218,0.113769074550424
"New York","data","Past",2020-03-16,"daily_cases",NA,NA,NA,221,NA,NA,NA,NA,0.735365707011673,0.113812260053849
"New York","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,4,NA,NA,NA,NA,0.735365707011673,0.113812260053849
"New York","data","Past",2020-03-17,"daily_cases",NA,NA,NA,750,NA,NA,NA,NA,0.703246703688985,0.112909132843285
"New York","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.703246703688985,0.112909132843285
"New York","data","Past",2020-03-18,"daily_cases",NA,NA,NA,682,NA,NA,NA,NA,0.670406210567935,0.110609643268806
"New York","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,5,NA,NA,NA,NA,0.670406210567935,0.110609643268806
"New York","data","Past",2020-03-19,"daily_cases",NA,NA,NA,1770,NA,NA,NA,NA,0.637623105775793,0.106534488958788
"New York","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.637623105775793,0.106534488958788
"New York","data","Past",2020-03-20,"daily_cases",NA,NA,NA,2950,NA,NA,NA,NA,0.605850825981069,0.100551365218199
"New York","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,23,NA,NA,NA,NA,0.605850825981069,0.100551365218199
"New York","data","Past",2020-03-21,"daily_cases",NA,NA,NA,3254,NA,NA,NA,NA,0.576164033023764,0.0931314943084879
"New York","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,9,NA,NA,NA,NA,0.576164033023764,0.0931314943084879
"New York","data","Past",2020-03-22,"daily_cases",NA,NA,NA,4812,NA,NA,NA,NA,0.549565040046178,0.0848703407899101
"New York","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,70,NA,NA,NA,NA,0.549565040046178,0.0848703407899101
"New York","data","Past",2020-03-23,"daily_cases",NA,NA,NA,5707,NA,NA,NA,NA,0.526507646095988,0.0763032684940016
"New York","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.526507646095988,0.0763032684940016
"New York","data","Past",2020-03-24,"daily_cases",NA,NA,NA,4790,NA,NA,NA,NA,0.506791418700979,0.0678716150560328
"New York","data","Past",2020-03-24,"daily_deaths",NA,NA,NA,96,NA,NA,NA,NA,0.506791418700979,0.0678716150560328
"New York","data","Past",2020-03-25,"daily_cases",NA,NA,NA,5146,NA,NA,NA,NA,0.490084264019118,0.0599072138827915
"New York","data","Past",2020-03-25,"daily_deaths",NA,NA,NA,75,NA,NA,NA,NA,0.490084264019118,0.0599072138827915
"New York","data","Past",2020-03-26,"daily_cases",NA,NA,NA,6447,NA,NA,NA,NA,0.476079019258423,0.0526330754814766
"New York","data","Past",2020-03-26,"daily_deaths",NA,NA,NA,100,NA,NA,NA,NA,0.476079019258423,0.0526330754814766
"New York","data","Past",2020-03-27,"daily_cases",NA,NA,NA,7377,NA,NA,NA,NA,0.464548440992418,0.0461759704951417
"New York","data","Past",2020-03-27,"daily_deaths",NA,NA,NA,134,NA,NA,NA,NA,0.464548440992418,0.0461759704951417
"New York","data","Past",2020-03-28,"daily_cases",NA,NA,NA,7683,NA,NA,NA,NA,0.455560032206608,0.0405858988204484
"New York","data","Past",2020-03-28,"daily_deaths",NA,NA,NA,209,NA,NA,NA,NA,0.455560032206608,0.0405858988204484
"New York","data","Past",2020-03-29,"daily_cases",NA,NA,NA,7195,NA,NA,NA,NA,0.44913572695539,0.0358578649841259
"New York","data","Past",2020-03-29,"daily_deaths",NA,NA,NA,237,NA,NA,NA,NA,0.44913572695539,0.0358578649841259
"New York","data","Past",2020-03-30,"daily_cases",NA,NA,NA,6984,NA,NA,NA,NA,0.444820437156738,0.0319526009835137
"New York","data","Past",2020-03-30,"daily_deaths",NA,NA,NA,253,NA,NA,NA,NA,0.444820437156738,0.0319526009835137
"New York","data","Past",2020-03-31,"daily_cases",NA,NA,NA,9298,NA,NA,NA,NA,0.44203388274142,0.0288143581902584
"New York","data","Past",2020-03-31,"daily_deaths",NA,NA,NA,332,NA,NA,NA,NA,0.44203388274142,0.0288143581902584
"New York","data","Past",2020-04-01,"daily_cases",NA,NA,NA,7917,NA,NA,NA,NA,0.440172037827779,0.026385223225783
"New York","data","Past",2020-04-01,"daily_deaths",NA,NA,NA,391,NA,NA,NA,NA,0.440172037827779,0.026385223225783
"New York","data","Past",2020-04-02,"daily_cases",NA,NA,NA,8669,NA,NA,NA,NA,0.438710505578869,0.0246164109594878
"New York","data","Past",2020-04-02,"daily_deaths",NA,NA,NA,432,NA,NA,NA,NA,0.438710505578869,0.0246164109594878
"New York","data","Past",2020-04-03,"daily_cases",NA,NA,NA,10482,NA,NA,NA,NA,0.437515250279752,0.023455834528075
"New York","data","Past",2020-04-03,"daily_deaths",NA,NA,NA,562,NA,NA,NA,NA,0.437515250279752,0.023455834528075
"New York","data","Past",2020-04-04,"daily_cases",NA,NA,NA,10841,NA,NA,NA,NA,0.43673019823642,0.0227959993067973
"New York","data","Past",2020-04-04,"daily_deaths",NA,NA,NA,630,NA,NA,NA,NA,0.43673019823642,0.0227959993067973
"New York","data","Past",2020-04-05,"daily_cases",NA,NA,NA,8327,NA,NA,NA,NA,0.436490879303161,0.0225447977614933
"New York","data","Past",2020-04-05,"daily_deaths",NA,NA,NA,594,NA,NA,NA,NA,0.436490879303161,0.0225447977614933
"New York","data","Past",2020-04-06,"daily_cases",NA,NA,NA,8658,NA,NA,NA,NA,0.436706841004349,0.0226360455982094
"New York","data","Past",2020-04-06,"daily_deaths",NA,NA,NA,599,NA,NA,NA,NA,0.436706841004349,0.0226360455982094
"New York","data","Past",2020-04-07,"daily_cases",NA,NA,NA,8174,NA,NA,NA,NA,0.437245955827281,0.0230197425853351
"New York","data","Past",2020-04-07,"daily_deaths",NA,NA,NA,731,NA,NA,NA,NA,0.437245955827281,0.0230197425853351
"New York","data","Past",2020-04-08,"daily_cases",NA,NA,NA,10453,NA,NA,NA,NA,0.438035378440869,0.0236549005245019
"New York","data","Past",2020-04-08,"daily_deaths",NA,NA,NA,779,NA,NA,NA,NA,0.438035378440869,0.0236549005245019
"New York","data","Past",2020-04-09,"daily_cases",NA,NA,NA,10621,NA,NA,NA,NA,0.439058653345166,0.0245039474899639
"New York","data","Past",2020-04-09,"daily_deaths",NA,NA,NA,799,NA,NA,NA,NA,0.439058653345166,0.0245039474899639
"New York","data","Past",2020-04-10,"daily_cases",NA,NA,NA,10575,NA,NA,NA,NA,0.440465602183184,0.02552814480417
"New York","data","Past",2020-04-10,"daily_deaths",NA,NA,NA,777,NA,NA,NA,NA,0.440465602183184,0.02552814480417
"New York","data","Past",2020-04-11,"daily_cases",NA,NA,NA,9946,NA,NA,NA,NA,0.442463636840278,0.0266837579803845
"New York","data","Past",2020-04-11,"daily_deaths",NA,NA,NA,783,NA,NA,NA,NA,0.442463636840278,0.0266837579803845
"New York","data","Past",2020-04-12,"daily_cases",NA,NA,NA,8236,NA,NA,NA,NA,0.445239305389906,0.027918958205718
"New York","data","Past",2020-04-12,"daily_deaths",NA,NA,NA,758,NA,NA,NA,NA,0.445239305389906,0.027918958205718
"New York","data","Past",2020-04-13,"daily_cases",NA,NA,NA,6337,NA,NA,NA,NA,0.448655386308864,0.029171620228347
"New York","data","Past",2020-04-13,"daily_deaths",NA,NA,NA,671,NA,NA,NA,NA,0.448655386308864,0.029171620228347
"New York","data","Past",2020-04-14,"daily_cases",NA,NA,NA,7177,NA,NA,NA,NA,0.45244086215035,0.0303683270091463
"New York","data","Past",2020-04-14,"daily_deaths",NA,NA,NA,778,NA,NA,NA,NA,0.45244086215035,0.0303683270091463
"New York","data","Past",2020-04-15,"daily_cases",NA,NA,NA,11571,NA,NA,NA,NA,0.456129322326448,0.0314249760099167
"New York","data","Past",2020-04-15,"daily_deaths",NA,NA,NA,752,NA,NA,NA,NA,0.456129322326448,0.0314249760099167
"New York","data","Past",2020-04-16,"daily_cases",NA,NA,NA,8505,NA,NA,NA,NA,0.459309392132094,0.0322493810877044
"New York","data","Past",2020-04-16,"daily_deaths",NA,NA,NA,606,NA,NA,NA,NA,0.459309392132094,0.0322493810877044
"New York","data","Past",2020-04-17,"daily_cases",NA,NA,NA,7358,NA,NA,NA,NA,0.461985233534757,0.032763989329572
"New York","data","Past",2020-04-17,"daily_deaths",NA,NA,NA,630,NA,NA,NA,NA,0.461985233534757,0.032763989329572
"New York","data","Past",2020-04-18,"daily_cases",NA,NA,NA,7090,NA,NA,NA,NA,0.464259121842373,0.0329671769613241
"New York","data","Past",2020-04-18,"daily_deaths",NA,NA,NA,540,NA,NA,NA,NA,0.464259121842373,0.0329671769613241
"New York","data","Past",2020-04-19,"daily_cases",NA,NA,NA,6054,NA,NA,NA,NA,0.46621024905219,0.0328843476727005
"New York","data","Past",2020-04-19,"daily_deaths",NA,NA,NA,507,NA,NA,NA,NA,0.46621024905219,0.0328843476727005
"New York","data","Past",2020-04-20,"daily_cases",NA,NA,NA,4726,NA,NA,NA,NA,0.467899774376272,0.0325483247157543
"New York","data","Past",2020-04-20,"daily_deaths",NA,NA,NA,478,NA,NA,NA,NA,0.467899774376272,0.0325483247157543
"New York","data","Past",2020-04-21,"daily_cases",NA,NA,NA,4178,NA,NA,NA,NA,0.469339809196625,0.0319968446905787
"New York","data","Past",2020-04-21,"daily_deaths",NA,NA,NA,481,NA,NA,NA,NA,0.469339809196625,0.0319968446905787
"New York","data","Past",2020-04-22,"daily_cases",NA,NA,NA,5526,NA,NA,NA,NA,0.470595990352014,0.0312702069426841
"New York","data","Past",2020-04-22,"daily_deaths",NA,NA,NA,474,NA,NA,NA,NA,0.470595990352014,0.0312702069426841
"New York","data","Past",2020-04-23,"daily_cases",NA,NA,NA,6244,NA,NA,NA,NA,0.471993714031571,0.030409215031921
"New York","data","Past",2020-04-23,"daily_deaths",NA,NA,NA,438,NA,NA,NA,NA,0.471993714031571,0.030409215031921
